"Emotion","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_practice_instruct_1","correct_space_cont","correct_space_cont2","correct_space_cont_1","count_block_sequence","count_block_sequence_1","count_end_of_movie","count_end_of_movie_1","count_exp_loop","count_experiment","count_fear","count_fixation","count_fixation_1","count_fixation_2","count_happy","count_instruction","count_instruction_1","count_log1","count_log1_1","count_mini_instruction_2","count_mini_instruction_2_2","count_neutral","count_neutral_loop","count_new_sketchpad","count_practice","count_practice_instruct","count_practice_instruct_1","count_practice_loop","count_practice_seq","count_relaxed","count_sad","count_space_cont","count_space_cont2","count_space_cont_1","count_stationA","count_stationB","count_thanks","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","emo_code","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_instruction","response_instruction_1","response_practice_instruct","response_practice_instruct_1","response_space_cont","response_space_cont2","response_space_cont_1","response_thanks","response_time","response_time_instruction","response_time_instruction_1","response_time_practice_instruct","response_time_practice_instruct_1","response_time_space_cont","response_time_space_cont2","response_time_space_cont_1","response_time_thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_block_sequence","time_block_sequence_1","time_end_of_movie","time_end_of_movie_1","time_exp_loop","time_experiment","time_fear","time_fixation","time_fixation_1","time_fixation_2","time_happy","time_instruction","time_instruction_1","time_log1","time_log1_1","time_mini_instruction_2","time_mini_instruction_2_2","time_neutral","time_neutral_loop","time_new_sketchpad","time_practice","time_practice_instruct","time_practice_instruct_1","time_practice_loop","time_practice_seq","time_relaxed","time_sad","time_space_cont","time_space_cont2","time_space_cont_1","time_stationA","time_stationB","time_thanks","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Practice","undefined","undefined","5396","5396","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","0","NA","NA","NA","NA","0","NA","NA","NA","0","0","NA","NA","0","0","0","NA","NA","NA","0","NA","0","0","0","undefined","511","-255","09/16/19 11:13:15","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","0","G:/Socrates/subject-1002.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","5396","NA","NA","NA","313009","NA","5396","NA","NA","2","legacy","1024","1","48000","-16","experiment","1002","even","NA","NA","NA","NA","NA","6673","NA","NA","NA","320310","NA","NA","NA","NA","341713","NA","NA","NA","NA","325313","NA","NA","7297","6676","7295","NA","NA","NA","336316","NA","335316","NA","NA","New experiment","0","5396","1","yes","1024"
"Practice","undefined","undefined","4546","4546","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","0","1","NA","NA","1","0","1","NA","NA","NA","1","NA","1","1","0","undefined","475","-299","09/16/19 11:13:15","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","1","G:/Socrates/subject-1002.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","3696","NA","NA","NA","30699","NA","3696","NA","NA","2","legacy","1024","1","48000","-16","experiment","1002","even","NA","NA","NA","NA","NA","6673","NA","NA","NA","377708","NA","NA","NA","NA","397409","NA","NA","NA","NA","382710","NA","NA","347007","6676","347005","NA","NA","NA","393712","NA","392712","341777","NA","New experiment","0","9092","2","yes","1024"
"Practice","undefined","undefined","4184","4184","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","0","2","NA","NA","2","0","2","NA","NA","NA","2","NA","2","2","0","undefined","496","-281","09/16/19 11:13:15","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","2","G:/Socrates/subject-1002.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","3460","NA","NA","NA","10963","NA","3460","NA","NA","2","legacy","1024","1","48000","-16","experiment","1002","even","NA","NA","NA","NA","NA","6673","NA","NA","NA","413655","NA","NA","NA","NA","433118","NA","NA","NA","NA","418656","NA","NA","402689","6676","402687","NA","NA","NA","429658","NA","428657","397459","NA","New experiment","0","12552","3","yes","1024"
"Practice","undefined","undefined","3868.5","3868.5","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","3","NA","NA","NA","NA","3","NA","NA","NA","0","3","NA","NA","3","0","3","NA","NA","NA","3","NA","3","3","0","undefined","490","-292","09/16/19 11:13:15","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/subject-1002.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","2922","NA","NA","NA","12307","NA","2922","NA","NA","2","legacy","1024","1","48000","-16","experiment","1002","even","NA","NA","NA","NA","NA","6673","NA","NA","NA","450692","NA","NA","NA","NA","469618","NA","NA","NA","NA","455693","NA","NA","438383","6676","438381","NA","NA","NA","466695","NA","465695","433159","NA","New experiment","0","15474","4","yes","1024"
"Practice","undefined","undefined","3856.8","3856.8","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","0","NA","0","NA","0","0","NA","0","NA","3","NA","0","NA","0","3","0","NA","0","0","3","0","0","3","0","3","NA","NA","0","3","NA","3","3","0","undefined","15","-384","09/16/19 11:13:15","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/subject-1002.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","1","1","space","space","NA","NA","3810","NA","NA","10005","12307","3810","2922","NA","NA","2","legacy","1024","1","48000","-16","experiment","1002","even","481469","NA","507736","NA","NA","6673","NA","491478","NA","450692","NA","NA","NA","512546","469618","NA","NA","NA","474660","455693","496478","481471","438383","6676","438381","NA","NA","508736","466695","NA","465695","469644","NA","New experiment","0","19284","5","yes","1024"
"Neutral","undefined","undefined","3814.33333333","3814.33333333","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","1","NA","1","NA","0","0","NA","1","NA","3","NA","1","NA","1","3","1","NA","1","0","3","1","1","3","0","3","NA","NA","1","3","NA","3","3","0","undefined","-9","-384","09/16/19 11:13:15","The main experiment item","yes","0","emo_and_motion_exp.osexp","G:\Socrates","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/subject-1002.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","NA","1","1","space","space","NA","NA","3602","11796","NA","10005","12307","3602","2922","NA","NA","2","legacy","1024","1","48000","-16","experiment","1002","even","521080","NA","598138","NA","NA","6673","NA","532880","NA","450692","NA","521082","NA","602741","469618","512582","NA","537880","474660","455693","496478","481471","438383","6676","438381","NA","NA","599138","466695","NA","465695","469644","NA","New experiment","0","22886","6","yes","1024"
"Fear","undefined","undefined","3796","3796","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","0","1","0","0","0","0","1","0","3","0","1","0","2","3","1","0","1","0","3","1","1","3","0","3","0","0","1","3","0","3","3","0","undefined","293","382","09/16/19 11:13:15","The main experiment item","yes","2","emo_and_motion_exp.osexp","G:\Socrates","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/subject-1002.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","3686","11796","51081","10005","12307","3602","2922","3686","NA","2","legacy","1024","1","48000","-16","experiment","1002","even","521080","616039","598138","811258","607793","6673","672128","532880","667128","450692","NA","521082","616042","815945","469618","602775","NA","537880","474660","455693","496478","481471","438383","6676","438381","NA","NA","599138","466695","812258","465695","469644","NA","New experiment","0","26572","7","yes","1024"
"Happy","undefined","undefined","3704","3704","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","1","1","1","0","0","1","1","1","3","1","1","1","3","3","1","1","1","0","3","1","1","3","0","3","1","1","1","3","1","3","3","0","undefined","62","383","09/16/19 11:13:15","The main experiment item","yes","1","emo_and_motion_exp.osexp","G:\Socrates","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/subject-1002.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","3060","11796","55338","10005","12307","3602","2922","3060","NA","2","legacy","1024","1","48000","-16","experiment","1002","even","521080","827852","598138","1008418","607793","6673","672128","532880","883198","450692","888198","521082","827855","1012480","469618","602775","815983","537880","474660","455693","496478","481471","438383","6676","438381","NA","NA","599138","466695","1009418","465695","469644","NA","New experiment","0","29632","8","yes","1024"
"Relaxed","undefined","undefined","3814.88888889","3814.88888889","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","2","1","2","0","0","2","1","2","3","2","1","2","4","3","1","2","1","0","3","1","1","3","0","3","2","2","1","3","2","3","3","0","undefined","-292","-1","09/16/19 11:13:15","The main experiment item","yes","3","emo_and_motion_exp.osexp","G:\Socrates","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","3","G:/Socrates/subject-1002.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","4702","11796","35103","10005","12307","3602","2922","4702","NA","2","legacy","1024","1","48000","-16","experiment","1002","even","521080","1025360","598138","1258702","607793","6673","672128","532880","1060472","450692","888198","521082","1025362","1264409","469618","602775","1012526","537880","474660","455693","496478","481471","438383","6676","438381","1065473","NA","599138","466695","1259703","465695","469644","NA","New experiment","0","34334","9","yes","1024"
"Sad","undefined","undefined","3736.9","3736.9","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","3","1","3","0","0","3","1","3","3","3","1","3","5","3","1","3","1","0","3","1","1","3","0","3","3","3","1","3","3","3","3","0","undefined","-288","16","09/16/19 11:13:15","The main experiment item","yes","4","emo_and_motion_exp.osexp","G:\Socrates","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/subject-1002.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","3035","11796","41495","10005","12307","3602","2922","3035","NA","2","legacy","1024","1","48000","-16","experiment","1002","even","521080","1278191","598138","1457014","607793","6673","672128","532880","1319705","450692","888198","521082","1278195","1461060","469618","602775","1264814","537880","474660","455693","496478","481471","438383","6676","438381","1065473","1324707","599138","466695","1458015","465695","469644","NA","New experiment","0","37369","10","yes","1024"
