"Emotion","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_practice_instruct_1","correct_space_cont","correct_space_cont2","correct_space_cont_1","count_block_sequence","count_block_sequence_1","count_end_of_movie","count_end_of_movie_1","count_exp_loop","count_experiment","count_fear","count_fixation","count_fixation_1","count_fixation_2","count_happy","count_instruction","count_instruction_1","count_log1","count_log1_1","count_mini_instruction_2","count_mini_instruction_2_2","count_neutral","count_neutral_loop","count_new_sketchpad","count_practice","count_practice_instruct","count_practice_instruct_1","count_practice_loop","count_practice_seq","count_relaxed","count_sad","count_space_cont","count_space_cont2","count_space_cont_1","count_stationA","count_stationB","count_thanks","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","emo_code","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_instruction","response_instruction_1","response_practice_instruct","response_practice_instruct_1","response_space_cont","response_space_cont2","response_space_cont_1","response_thanks","response_time","response_time_instruction","response_time_instruction_1","response_time_practice_instruct","response_time_practice_instruct_1","response_time_space_cont","response_time_space_cont2","response_time_space_cont_1","response_time_thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_block_sequence","time_block_sequence_1","time_end_of_movie","time_end_of_movie_1","time_exp_loop","time_experiment","time_fear","time_fixation","time_fixation_1","time_fixation_2","time_happy","time_instruction","time_instruction_1","time_log1","time_log1_1","time_mini_instruction_2","time_mini_instruction_2_2","time_neutral","time_neutral_loop","time_new_sketchpad","time_practice","time_practice_instruct","time_practice_instruct_1","time_practice_loop","time_practice_seq","time_relaxed","time_sad","time_space_cont","time_space_cont2","time_space_cont_1","time_stationA","time_stationB","time_thanks","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Practice","undefined","undefined","4009","4009","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","0","NA","NA","NA","NA","0","NA","NA","NA","0","0","NA","NA","0","0","0","NA","NA","NA","0","NA","0","0","0","undefined","138","-79","09/19/19 11:16:08","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","0","G:/Socrates/Codes/subject-1010.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","4009","NA","NA","NA","4763900","NA","4009","NA","NA","2","legacy","1024","1","48000","-16","experiment","1010","even","NA","NA","NA","NA","NA","5997","NA","NA","NA","4770557","NA","NA","NA","NA","4790575","NA","NA","NA","NA","4775560","NA","NA","6652","6003","6648","NA","NA","NA","4786564","NA","4785563","NA","NA","New experiment","0","4009","1","yes","1024"
"Practice","undefined","undefined","4712","4712","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","0","1","NA","NA","1","0","1","NA","NA","NA","1","NA","1","1","0","undefined","138","-79","09/19/19 11:16:08","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","1","G:/Socrates/Codes/subject-1010.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","5415","NA","NA","NA","20049","NA","5415","NA","NA","2","legacy","1024","1","48000","-16","experiment","1010","even","NA","NA","NA","NA","NA","5997","NA","NA","NA","4816344","NA","NA","NA","NA","4837761","NA","NA","NA","NA","4821345","NA","NA","4796292","6003","4796289","NA","NA","NA","4832346","NA","4831346","4791056","NA","New experiment","0","9424","2","yes","1024"
"Practice","undefined","undefined","3920.33333333","3920.33333333","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","0","2","NA","NA","2","0","2","NA","NA","NA","2","NA","2","2","0","undefined","155","-87","09/19/19 11:16:08","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","2","G:/Socrates/Codes/subject-1010.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","2337","NA","NA","NA","11002","NA","2337","NA","NA","2","legacy","1024","1","48000","-16","experiment","1010","even","NA","NA","NA","NA","NA","5997","NA","NA","NA","4854061","NA","NA","NA","NA","4872401","NA","NA","NA","NA","4859062","NA","NA","4843057","6003","4843055","NA","NA","NA","4870063","NA","4869063","4837829","NA","New experiment","0","11761","3","yes","1024"
"Practice","undefined","undefined","3651.75","3651.75","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","3","NA","NA","NA","NA","3","NA","NA","NA","0","3","NA","NA","3","0","3","NA","NA","NA","3","NA","3","3","0","undefined","77","-121","09/19/19 11:16:08","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/Codes/subject-1010.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","2846","NA","NA","NA","11761","NA","2846","NA","NA","2","legacy","1024","1","48000","-16","experiment","1010","even","NA","NA","NA","NA","NA","5997","NA","NA","NA","4889450","NA","NA","NA","NA","4908298","NA","NA","NA","NA","4894451","NA","NA","4877686","6003","4877684","NA","NA","NA","4905452","NA","4904452","4872452","NA","New experiment","0","14607","4","yes","1024"
"Practice","undefined","undefined","3607.4","3607.4","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","0","NA","0","NA","0","0","NA","0","NA","3","NA","0","NA","0","3","0","NA","0","0","3","0","0","3","0","3","NA","NA","0","3","NA","3","3","0","undefined","49","-118","09/19/19 11:16:08","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/Codes/subject-1010.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","1","1","space","space","NA","NA","3430","NA","NA","23875","11761","3430","2846","NA","NA","2","legacy","1024","1","48000","-16","experiment","1010","even","4917042","NA","4957159","NA","NA","5997","NA","4940922","NA","4889450","NA","NA","NA","4961590","4908298","NA","NA","NA","4913350","4894451","4945922","4917044","4877686","6003","4877684","NA","NA","4958159","4905452","NA","4904452","4908332","NA","New experiment","0","18037","5","yes","1024"
"Neutral","undefined","undefined","3578.33333333","3578.33333333","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","1","NA","1","NA","0","0","NA","1","NA","3","NA","1","NA","1","3","1","NA","1","0","3","1","1","3","0","3","NA","NA","1","3","NA","3","3","0","undefined","49","-118","09/19/19 11:16:08","The main experiment item","yes","0","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/Codes/subject-1010.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","NA","1","1","space","space","NA","NA","3433","28362","NA","23875","11761","3433","2846","NA","NA","2","legacy","1024","1","48000","-16","experiment","1010","even","4969542","NA","5063169","NA","NA","5997","NA","4997909","NA","4889450","NA","4969545","NA","5067602","4908298","4961628","NA","5002909","4913350","4894451","4945922","4917044","4877686","6003","4877684","NA","NA","5064169","4905452","NA","4904452","4908332","NA","New experiment","0","21470","6","yes","1024"
"Fear","undefined","undefined","3529.28571429","3529.28571429","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","0","1","0","0","0","0","1","0","3","0","1","0","2","3","1","0","1","0","3","1","1","3","0","3","0","0","1","3","0","3","3","0","undefined","49","-118","09/19/19 11:16:08","The main experiment item","yes","2","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/Codes/subject-1010.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","3235","28362","57805","23875","11761","3433","2846","3235","NA","2","legacy","1024","1","48000","-16","experiment","1010","even","4969542","5078816","5063169","5280750","5072651","5997","5141629","4997909","5136629","4889450","NA","4969545","5078819","5284986","4908298","5067633","NA","5002909","4913350","4894451","4945922","4917044","4877686","6003","4877684","NA","NA","5064169","4905452","5281750","4904452","4908332","NA","New experiment","0","24705","7","yes","1024"
"Happy","undefined","undefined","3429.875","3429.875","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","1","1","1","0","0","1","1","1","3","1","1","1","3","3","1","1","1","0","3","1","1","3","0","3","1","1","1","3","1","3","3","0","undefined","430","-62","09/19/19 11:16:08","The main experiment item","yes","1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/Codes/subject-1010.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","2734","28362","71329","23875","11761","3433","2846","2734","NA","2","legacy","1024","1","48000","-16","experiment","1010","even","4969542","5296028","5063169","5492590","5072651","5997","5141629","4997909","5367366","4889450","5372366","4969545","5296031","5496326","4908298","5067633","5285031","5002909","4913350","4894451","4945922","4917044","4877686","6003","4877684","NA","NA","5064169","4905452","5493590","4904452","4908332","NA","New experiment","0","27439","8","yes","1024"
"Relaxed","undefined","undefined","3408.44444444","3408.44444444","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","2","1","2","0","0","2","1","2","3","2","1","2","4","3","1","2","1","0","3","1","1","3","0","3","2","2","1","3","2","3","3","0","undefined","430","-62","09/19/19 11:16:08","The main experiment item","yes","3","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","3","G:/Socrates/Codes/subject-1010.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","3237","28362","69478","23875","11761","3433","2846","3237","NA","2","legacy","1024","1","48000","-16","experiment","1010","even","4969542","5508420","5063169","5776182","5072651","5997","5141629","4997909","5577910","4889450","5372366","4969545","5508423","5780425","4908298","5067633","5496371","5002909","4913350","4894451","4945922","4917044","4877686","6003","4877684","5582910","NA","5064169","4905452","5777183","4904452","4908332","NA","New experiment","0","30676","9","yes","1024"
"Sad","undefined","undefined","3360.5","3360.5","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","3","1","3","0","0","3","1","3","3","3","1","3","5","3","1","3","1","0","3","1","1","3","0","3","3","3","1","3","3","3","3","0","undefined","342","-42","09/19/19 11:16:08","The main experiment item","yes","4","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/Codes/subject-1010.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","2929","28362","44465","23875","11761","3433","2846","2929","NA","2","legacy","1024","1","48000","-16","experiment","1010","even","4969542","5792129","5063169","5973881","5072651","5997","5141629","4997909","5836614","4889450","5372366","4969545","5792132","5977823","4908298","5067633","5780500","5002909","4913350","4894451","4945922","4917044","4877686","6003","4877684","5582910","5841617","5064169","4905452","5974883","4904452","4908332","NA","New experiment","0","33605","10","yes","1024"
