"Emotion","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_practice_instruct_1","correct_space_cont","correct_space_cont2","correct_space_cont_1","count_block_sequence","count_block_sequence_1","count_end_of_movie","count_end_of_movie_1","count_exp_loop","count_experiment","count_fear","count_fixation","count_fixation_1","count_fixation_2","count_happy","count_instruction","count_instruction_1","count_log1","count_log1_1","count_mini_instruction_2","count_mini_instruction_2_2","count_neutral","count_neutral_loop","count_new_sketchpad","count_practice","count_practice_instruct","count_practice_instruct_1","count_practice_loop","count_practice_seq","count_relaxed","count_sad","count_space_cont","count_space_cont2","count_space_cont_1","count_stationA","count_stationB","count_thanks","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","emo_code","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_instruction","response_instruction_1","response_practice_instruct","response_practice_instruct_1","response_space_cont","response_space_cont2","response_space_cont_1","response_thanks","response_time","response_time_instruction","response_time_instruction_1","response_time_practice_instruct","response_time_practice_instruct_1","response_time_space_cont","response_time_space_cont2","response_time_space_cont_1","response_time_thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_block_sequence","time_block_sequence_1","time_end_of_movie","time_end_of_movie_1","time_exp_loop","time_experiment","time_fear","time_fixation","time_fixation_1","time_fixation_2","time_happy","time_instruction","time_instruction_1","time_log1","time_log1_1","time_mini_instruction_2","time_mini_instruction_2_2","time_neutral","time_neutral_loop","time_new_sketchpad","time_practice","time_practice_instruct","time_practice_instruct_1","time_practice_loop","time_practice_seq","time_relaxed","time_sad","time_space_cont","time_space_cont2","time_space_cont_1","time_stationA","time_stationB","time_thanks","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Practice","undefined","undefined","4007","4007","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","0","NA","NA","NA","NA","0","NA","NA","NA","0","0","NA","NA","0","0","0","NA","NA","NA","0","NA","0","0","0","undefined","-423","-237","09/22/19 10:46:05","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","0","G:/Socrates/Codes/subject-1013.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","4007","NA","NA","NA","56890","NA","4007","NA","NA","2","legacy","1024","1","48000","-16","experiment","1013","odd","NA","NA","NA","NA","NA","4453","NA","NA","NA","61775","NA","NA","NA","NA","81787","NA","NA","NA","NA","66777","NA","NA","4882","4460","4879","NA","NA","NA","77779","NA","76779","NA","NA","New experiment","0","4007","1","yes","1024"
"Practice","undefined","undefined","3371.5","3371.5","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","0","1","NA","NA","1","0","1","NA","NA","NA","1","NA","1","1","0","undefined","-423","-237","09/22/19 10:46:05","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","1","G:/Socrates/Codes/subject-1013.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","2736","NA","NA","NA","18865","NA","2736","NA","NA","2","legacy","1024","1","48000","-16","experiment","1013","odd","NA","NA","NA","NA","NA","4453","NA","NA","NA","105958","NA","NA","NA","NA","124697","NA","NA","NA","NA","110959","NA","NA","87090","4460","87088","NA","NA","NA","121960","NA","120960","81858","NA","New experiment","0","6743","2","yes","1024"
"Practice","undefined","undefined","3014","3014","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","0","2","NA","NA","2","0","2","NA","NA","NA","2","NA","2","2","0","undefined","88","146","09/22/19 10:46:05","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","2","G:/Socrates/Codes/subject-1013.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","2299","NA","NA","NA","9594","NA","2299","NA","NA","2","legacy","1024","1","48000","-16","experiment","1013","odd","NA","NA","NA","NA","NA","4453","NA","NA","NA","139548","NA","NA","NA","NA","157852","NA","NA","NA","NA","144550","NA","NA","129951","4460","129949","NA","NA","NA","155552","NA","154552","124725","NA","New experiment","0","9042","3","yes","1024"
"Practice","undefined","undefined","2945.75","2945.75","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","3","NA","NA","NA","NA","3","NA","NA","NA","0","3","NA","NA","3","0","3","NA","NA","NA","3","NA","3","3","0","undefined","88","146","09/22/19 10:46:05","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/Codes/subject-1013.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","2741","NA","NA","NA","7459","NA","2741","NA","NA","2","legacy","1024","1","48000","-16","experiment","1013","odd","NA","NA","NA","NA","NA","4453","NA","NA","NA","170584","NA","NA","NA","NA","189329","NA","NA","NA","NA","175585","NA","NA","163123","4460","163120","NA","NA","NA","186587","NA","185587","157885","NA","New experiment","0","11783","4","yes","1024"
"Practice","undefined","undefined","2895.6","2895.6","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","0","NA","0","NA","0","0","NA","0","NA","3","NA","0","NA","0","3","0","NA","0","0","3","0","0","3","0","3","NA","NA","0","3","NA","3","3","0","undefined","111","188","09/22/19 10:46:05","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/Codes/subject-1013.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","1","1","space","space","NA","NA","2695","NA","NA","26607","7459","2695","2741","NA","NA","2","legacy","1024","1","48000","-16","experiment","1013","odd","199895","NA","242742","NA","NA","4453","NA","226506","NA","170584","NA","NA","NA","246437","189329","NA","NA","NA","194375","175585","231506","199897","163123","4460","163120","NA","NA","243742","186587","NA","185587","189359","NA","New experiment","0","14478","5","yes","1024"
"Neutral","undefined","undefined","2836.5","2836.5","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","1","NA","1","NA","0","0","NA","1","NA","3","NA","1","NA","1","3","1","NA","1","0","3","1","1","3","0","3","NA","NA","1","3","NA","3","3","0","undefined","114","179","09/22/19 10:46:05","The main experiment item","yes","0","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/Codes/subject-1013.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","NA","1","1","space","space","NA","NA","2541","25308","NA","26607","7459","2541","2741","NA","NA","2","legacy","1024","1","48000","-16","experiment","1013","odd","254872","NA","345453","NA","NA","4453","NA","280186","NA","170584","NA","254875","NA","348995","189329","246471","NA","285186","194375","175585","231506","199897","163123","4460","163120","NA","NA","346453","186587","NA","185587","189359","NA","New experiment","0","17019","6","yes","1024"
"Relaxed","undefined","undefined","2788","2788","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","0","1","0","0","0","0","1","0","3","0","1","0","2","3","1","0","1","0","3","1","1","3","0","3","0","0","1","3","0","3","3","0","undefined","108","194","09/22/19 10:46:05","The main experiment item","yes","3","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/Codes/subject-1013.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","2497","25308","159825","26607","7459","2541","2741","2497","NA","2","legacy","1024","1","48000","-16","experiment","1013","odd","254872","361929","345453","719994","354069","4453","NA","280186","521762","170584","NA","254875","361932","723492","189329","349051","NA","285186","194375","175585","231506","199897","163123","4460","163120","526763","NA","346453","186587","720994","185587","189359","NA","New experiment","0","19516","7","yes","1024"
"Happy","undefined","undefined","2744.75","2744.75","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","1","1","1","0","0","1","1","1","3","1","1","1","3","3","1","1","1","0","3","1","1","3","0","3","1","1","1","3","1","3","3","0","undefined","108","194","09/22/19 10:46:05","The main experiment item","yes","1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/Codes/subject-1013.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","2442","25308","84059","26607","7459","2541","2741","2442","NA","2","legacy","1024","1","48000","-16","experiment","1013","odd","254872","736940","345453","946234","354069","4453","NA","280186","821010","170584","826012","254875","736943","949680","189329","349051","723562","285186","194375","175585","231506","199897","163123","4460","163120","526763","NA","346453","186587","947234","185587","189359","NA","New experiment","0","21958","8","yes","1024"
"Sad","undefined","undefined","2708.44444444","2708.44444444","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","2","1","2","0","0","2","1","2","3","2","1","2","4","3","1","2","1","0","3","1","1","3","0","3","2","2","1","3","2","3","3","0","undefined","108","194","09/22/19 10:46:05","The main experiment item","yes","4","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","3","G:/Socrates/Codes/subject-1013.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","2418","25308","45929","26607","7459","2541","2741","2418","NA","2","legacy","1024","1","48000","-16","experiment","1013","odd","254872","963959","345453","1147173","354069","4453","NA","280186","1009909","170584","826012","254875","963962","1150605","189329","349051","949766","285186","194375","175585","231506","199897","163123","4460","163120","526763","1014914","346453","186587","1148175","185587","189359","NA","New experiment","0","24376","9","yes","1024"
"Fear","undefined","undefined","2731.1","2731.1","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","3","1","3","0","0","3","1","3","3","3","1","3","5","3","1","3","1","0","3","1","1","3","0","3","3","3","1","3","3","3","3","0","undefined","108","195","09/22/19 10:46:05","The main experiment item","yes","2","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/Codes/subject-1013.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","2935","25308","53078","26607","7459","2541","2741","2935","NA","2","legacy","1024","1","48000","-16","experiment","1013","odd","254872","1164777","345453","1362026","354069","4453","1222867","280186","1217866","170584","826012","254875","1164779","1365975","189329","349051","1151048","285186","194375","175585","231506","199897","163123","4460","163120","526763","1014914","346453","186587","1363027","185587","189359","NA","New experiment","0","27311","10","yes","1024"
