"Emotion","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_practice_instruct_1","correct_space_cont","correct_space_cont2","correct_space_cont_1","count_block_sequence","count_block_sequence_1","count_end_of_movie","count_end_of_movie_1","count_exp_loop","count_experiment","count_fear","count_fixation","count_fixation_1","count_fixation_2","count_happy","count_instruction","count_instruction_1","count_log1","count_log1_1","count_mini_instruction_2","count_mini_instruction_2_2","count_neutral","count_neutral_loop","count_new_sketchpad","count_practice","count_practice_instruct","count_practice_instruct_1","count_practice_loop","count_practice_seq","count_relaxed","count_sad","count_space_cont","count_space_cont2","count_space_cont_1","count_stationA","count_stationB","count_thanks","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","emo_code","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_instruction","response_instruction_1","response_practice_instruct","response_practice_instruct_1","response_space_cont","response_space_cont2","response_space_cont_1","response_thanks","response_time","response_time_instruction","response_time_instruction_1","response_time_practice_instruct","response_time_practice_instruct_1","response_time_space_cont","response_time_space_cont2","response_time_space_cont_1","response_time_thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_block_sequence","time_block_sequence_1","time_end_of_movie","time_end_of_movie_1","time_exp_loop","time_experiment","time_fear","time_fixation","time_fixation_1","time_fixation_2","time_happy","time_instruction","time_instruction_1","time_log1","time_log1_1","time_mini_instruction_2","time_mini_instruction_2_2","time_neutral","time_neutral_loop","time_new_sketchpad","time_practice","time_practice_instruct","time_practice_instruct_1","time_practice_loop","time_practice_seq","time_relaxed","time_sad","time_space_cont","time_space_cont2","time_space_cont_1","time_stationA","time_stationB","time_thanks","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Practice","undefined","undefined","4412","4412","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","0","NA","NA","NA","NA","0","NA","NA","NA","0","0","NA","NA","0","0","0","NA","NA","NA","0","NA","0","0","0","undefined","277","317","09/22/19 14:10:29","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","0","G:/Socrates/Codes/subject-1014.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","4412","NA","NA","NA","1420716","NA","4412","NA","NA","2","legacy","1024","1","48000","-16","experiment","1014","even","NA","NA","NA","NA","NA","4983","NA","NA","NA","1426861","NA","NA","NA","NA","1447281","NA","NA","NA","NA","1431863","NA","NA","6140","4990","6137","NA","NA","NA","1442867","NA","1441867","NA","NA","New experiment","0","4412","1","yes","1024"
"Practice","undefined","undefined","3644","3644","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","0","1","NA","NA","1","0","1","NA","NA","NA","1","NA","1","1","0","undefined","511","383","09/22/19 14:10:29","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","1","G:/Socrates/Codes/subject-1014.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","2876","NA","NA","NA","79626","NA","2876","NA","NA","2","legacy","1024","1","48000","-16","experiment","1014","even","NA","NA","NA","NA","NA","4983","NA","NA","NA","1532207","NA","NA","NA","NA","1551087","NA","NA","NA","NA","1537209","NA","NA","1452578","4990","1452576","NA","NA","NA","1548211","NA","1547211","1447338","NA","New experiment","0","7288","2","yes","1024"
"Practice","undefined","undefined","3432","3432","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","0","2","NA","NA","2","0","2","NA","NA","NA","2","NA","2","2","0","undefined","102","2","09/22/19 14:10:29","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","2","G:/Socrates/Codes/subject-1014.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","3008","NA","NA","NA","11793","NA","3008","NA","NA","2","legacy","1024","1","48000","-16","experiment","1014","even","NA","NA","NA","NA","NA","4983","NA","NA","NA","1568160","NA","NA","NA","NA","1587171","NA","NA","NA","NA","1573161","NA","NA","1556365","4990","1556362","NA","NA","NA","1584163","NA","1583162","1551132","NA","New experiment","0","10296","3","yes","1024"
"Practice","undefined","undefined","3266.75","3266.75","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","3","NA","NA","NA","NA","3","NA","NA","NA","0","3","NA","NA","3","0","3","NA","NA","NA","3","NA","3","3","0","undefined","102","1","09/22/19 14:10:29","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/Codes/subject-1014.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","2771","NA","NA","NA","4706","NA","2771","NA","NA","2","legacy","1024","1","48000","-16","experiment","1014","even","NA","NA","NA","NA","NA","4983","NA","NA","NA","1597142","NA","NA","NA","NA","1615917","NA","NA","NA","NA","1602144","NA","NA","1592434","4990","1592432","NA","NA","NA","1613145","NA","1612145","1587209","NA","New experiment","0","13067","4","yes","1024"
"Practice","undefined","undefined","3295.4","3295.4","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","0","NA","0","NA","0","0","NA","0","NA","3","NA","0","NA","0","3","0","NA","0","0","3","0","0","3","0","3","NA","NA","0","3","NA","3","3","0","undefined","13","-167","09/22/19 14:10:29","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/Codes/subject-1014.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","1","1","space","space","NA","NA","3410","NA","NA","28409","4706","3410","2771","NA","NA","2","legacy","1024","1","48000","-16","experiment","1014","even","1624857","NA","1669500","NA","NA","4983","NA","1653271","NA","1597142","NA","NA","NA","1673911","1615917","NA","NA","NA","1620982","1602144","1658271","1624859","1592434","4990","1592432","NA","NA","1670500","1613145","NA","1612145","1615965","NA","New experiment","0","16477","5","yes","1024"
"Neutral","undefined","undefined","3263.83333333","3263.83333333","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","1","NA","1","NA","0","0","NA","1","NA","3","NA","1","NA","1","3","1","NA","1","0","3","1","1","3","0","3","NA","NA","1","3","NA","3","3","0","undefined","12","-166","09/22/19 14:10:29","The main experiment item","yes","0","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/Codes/subject-1014.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","NA","1","1","space","space","NA","NA","3106","30728","NA","28409","4706","3106","2771","NA","NA","2","legacy","1024","1","48000","-16","experiment","1014","even","1681816","NA","1777811","NA","NA","4983","NA","1712549","NA","1597142","NA","1681818","NA","1781918","1615917","1673942","NA","1717549","1620982","1602144","1658271","1624859","1592434","4990","1592432","NA","NA","1778811","1613145","NA","1612145","1615965","NA","New experiment","0","19583","6","yes","1024"
"Fear","undefined","undefined","3301.85714286","3301.85714286","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","0","1","0","0","0","0","1","0","3","0","1","0","2","3","1","0","1","0","3","1","1","3","0","3","0","0","1","3","0","3","3","0","undefined","24","-140","09/22/19 14:10:29","The main experiment item","yes","2","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/Codes/subject-1014.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","3530","30728","64363","28409","4706","3106","2771","3530","NA","2","legacy","1024","1","48000","-16","experiment","1014","even","1681816","1793294","1777811","2001791","1786984","4983","1862666","1712549","1857666","1597142","NA","1681818","1793297","2006321","1615917","1781965","NA","1717549","1620982","1602144","1658271","1624859","1592434","4990","1592432","NA","NA","1778811","1613145","2002791","1612145","1615965","NA","New experiment","0","23113","7","yes","1024"
"Happy","undefined","undefined","3301.75","3301.75","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","1","1","1","0","0","1","1","1","3","1","1","1","3","3","1","1","1","0","3","1","1","3","0","3","1","1","1","3","1","3","3","0","undefined","24","-140","09/22/19 14:10:29","The main experiment item","yes","1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/Codes/subject-1014.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","3301","30728","67103","28409","4706","3106","2771","3301","NA","2","legacy","1024","1","48000","-16","experiment","1014","even","1681816","2017432","1777811","2209761","1786984","4983","1862666","1712549","2084541","1597142","2089541","1681818","2017434","2214065","1615917","1781965","2006353","1717549","1620982","1602144","1658271","1624859","1592434","4990","1592432","NA","NA","1778811","1613145","2210762","1612145","1615965","NA","New experiment","0","26414","8","yes","1024"
"Relaxed","undefined","undefined","3339.11111111","3339.11111111","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","2","1","2","0","0","2","1","2","3","2","1","2","4","3","1","2","1","0","3","1","1","3","0","3","2","2","1","3","2","3","3","0","undefined","24","-140","09/22/19 14:10:29","The main experiment item","yes","3","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","3","G:/Socrates/Codes/subject-1014.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","3638","30728","89968","28409","4706","3106","2771","3638","NA","2","legacy","1024","1","48000","-16","experiment","1014","even","1681816","2225718","1777811","2513954","1786984","4983","1862666","1712549","2315698","1597142","2089541","1681818","2225721","2518596","1615917","1781965","2214455","1717549","1620982","1602144","1658271","1624859","1592434","4990","1592432","2320699","NA","1778811","1613145","2514954","1612145","1615965","NA","New experiment","0","30052","9","yes","1024"
"Sad","undefined","undefined","3299.6","3299.6","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","3","1","3","0","0","3","1","3","3","3","1","3","5","3","1","3","1","0","3","1","1","3","0","3","3","3","1","3","3","3","3","0","undefined","-94","-384","09/22/19 14:10:29","The main experiment item","yes","4","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/Codes/subject-1014.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","2944","30728","85184","28409","4706","3106","2771","2944","NA","2","legacy","1024","1","48000","-16","experiment","1014","even","1681816","2530608","1777811","2753033","1786984","4983","1862666","1712549","2615813","1597142","2089541","1681818","2530611","2756990","1615917","1781965","2518976","1717549","1620982","1602144","1658271","1624859","1592434","4990","1592432","2320699","2620817","1778811","1613145","2754034","1612145","1615965","NA","New experiment","0","32996","10","yes","1024"
