"Emotion","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_practice_instruct_1","correct_space_cont","correct_space_cont2","correct_space_cont_1","count_block_sequence","count_block_sequence_1","count_end_of_movie","count_end_of_movie_1","count_exp_loop","count_experiment","count_fear","count_fixation","count_fixation_1","count_fixation_2","count_happy","count_instruction","count_instruction_1","count_log1","count_log1_1","count_mini_instruction_2","count_mini_instruction_2_2","count_neutral","count_neutral_loop","count_new_sketchpad","count_practice","count_practice_instruct","count_practice_instruct_1","count_practice_loop","count_practice_seq","count_relaxed","count_sad","count_space_cont","count_space_cont2","count_space_cont_1","count_stationA","count_stationB","count_thanks","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","emo_code","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_instruction","response_instruction_1","response_practice_instruct","response_practice_instruct_1","response_space_cont","response_space_cont2","response_space_cont_1","response_thanks","response_time","response_time_instruction","response_time_instruction_1","response_time_practice_instruct","response_time_practice_instruct_1","response_time_space_cont","response_time_space_cont2","response_time_space_cont_1","response_time_thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_block_sequence","time_block_sequence_1","time_end_of_movie","time_end_of_movie_1","time_exp_loop","time_experiment","time_fear","time_fixation","time_fixation_1","time_fixation_2","time_happy","time_instruction","time_instruction_1","time_log1","time_log1_1","time_mini_instruction_2","time_mini_instruction_2_2","time_neutral","time_neutral_loop","time_new_sketchpad","time_practice","time_practice_instruct","time_practice_instruct_1","time_practice_loop","time_practice_seq","time_relaxed","time_sad","time_space_cont","time_space_cont2","time_space_cont_1","time_stationA","time_stationB","time_thanks","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Practice","undefined","undefined","7009","7009","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","0","NA","NA","NA","NA","0","NA","NA","NA","0","0","NA","NA","0","0","0","NA","NA","NA","0","NA","0","0","0","undefined","-477","374","09/18/19 17:13:20","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","0","G:/Socrates/Codes/subject-1008.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","7009","NA","NA","NA","2898638","NA","7009","NA","NA","2","legacy","1024","1","48000","-16","experiment","1008","even","NA","NA","NA","NA","NA","5468","NA","NA","NA","2904557","NA","NA","NA","NA","2927573","NA","NA","NA","NA","2909559","NA","NA","5914","5479","5909","NA","NA","NA","2920562","NA","2919561","NA","NA","New experiment","0","7009","1","yes","1024"
"Practice","undefined","undefined","4771.5","4771.5","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","0","1","NA","NA","1","0","1","NA","NA","NA","1","NA","1","1","0","undefined","55","383","09/18/19 17:13:20","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","1","G:/Socrates/Codes/subject-1008.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","2534","NA","NA","NA","20570","NA","2534","NA","NA","2","legacy","1024","1","48000","-16","experiment","1008","even","NA","NA","NA","NA","NA","5468","NA","NA","NA","2953448","NA","NA","NA","NA","2971987","NA","NA","NA","NA","2958450","NA","NA","2932876","5479","2932874","NA","NA","NA","2969452","NA","2968452","2927646","NA","New experiment","0","9543","2","yes","1024"
"Practice","undefined","undefined","3938.33333333","3938.33333333","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","0","2","NA","NA","2","0","2","NA","NA","NA","2","NA","2","2","0","undefined","57","383","09/18/19 17:13:20","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","2","G:/Socrates/Codes/subject-1008.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","2272","NA","NA","NA","3929","NA","2272","NA","NA","2","legacy","1024","1","48000","-16","experiment","1008","even","NA","NA","NA","NA","NA","5468","NA","NA","NA","2981185","NA","NA","NA","NA","2999460","NA","NA","NA","NA","2986187","NA","NA","2977253","5479","2977250","NA","NA","NA","2997188","NA","2996188","2972028","NA","New experiment","0","11815","3","yes","1024"
"Practice","undefined","undefined","3518","3518","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","3","NA","NA","NA","NA","3","NA","NA","NA","0","3","NA","NA","3","0","3","NA","NA","NA","3","NA","3","3","0","undefined","19","241","09/18/19 17:13:20","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/Codes/subject-1008.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","2257","NA","NA","NA","63654","NA","2257","NA","NA","2","legacy","1024","1","48000","-16","experiment","1008","even","NA","NA","NA","NA","NA","5468","NA","NA","NA","3068688","NA","NA","NA","NA","3086950","NA","NA","NA","NA","3073690","NA","NA","3005031","5479","3005028","NA","NA","NA","3084692","NA","3083692","2999808","NA","New experiment","0","14072","4","yes","1024"
"Practice","undefined","undefined","3330.6","3330.6","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","0","NA","0","NA","0","0","NA","0","NA","3","NA","0","NA","0","3","0","NA","0","0","3","0","0","3","0","3","NA","NA","0","3","NA","3","3","0","undefined","18","248","09/18/19 17:13:20","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/Codes/subject-1008.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","1","1","space","space","NA","NA","2581","NA","NA","20871","63654","2581","2257","NA","NA","2","legacy","1024","1","48000","-16","experiment","1008","even","3095729","NA","3132837","NA","NA","5468","NA","3116605","NA","3068688","NA","NA","NA","3136419","3086950","NA","NA","NA","3092002","3073690","3121605","3095731","3005031","5479","3005028","NA","NA","3133837","3084692","NA","3083692","3086985","NA","New experiment","0","16653","5","yes","1024"
"Neutral","undefined","undefined","3228","3228","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","1","NA","1","NA","0","0","NA","1","NA","3","NA","1","NA","1","3","1","NA","1","0","3","1","1","3","0","3","NA","NA","1","3","NA","3","3","0","undefined","18","248","09/18/19 17:13:20","The main experiment item","yes","0","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/Codes/subject-1008.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","NA","1","1","space","space","NA","NA","2715","28269","NA","20871","63654","2715","2257","NA","NA","2","legacy","1024","1","48000","-16","experiment","1008","even","3144256","NA","3237909","NA","NA","5468","NA","3172529","NA","3068688","NA","3144258","NA","3241624","3086950","3136453","NA","3177529","3092002","3073690","3121605","3095731","3005031","5479","3005028","NA","NA","3238909","3084692","NA","3083692","3086985","NA","New experiment","0","19368","6","yes","1024"
"Fear","undefined","undefined","3139","3139","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","0","1","0","0","0","0","1","0","3","0","1","0","2","3","1","0","1","0","3","1","1","3","0","3","0","0","1","3","0","3","3","0","undefined","18","248","09/18/19 17:13:20","The main experiment item","yes","2","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/Codes/subject-1008.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","2605","28269","38706","20871","63654","2715","2257","2605","NA","2","legacy","1024","1","48000","-16","experiment","1008","even","3144256","3253004","3237909","3435839","3246680","5468","3296717","3172529","3291717","3068688","NA","3144258","3253006","3439444","3086950","3241659","NA","3177529","3092002","3073690","3121605","3095731","3005031","5479","3005028","NA","NA","3238909","3084692","3436839","3083692","3086985","NA","New experiment","0","21973","7","yes","1024"
"Happy","undefined","undefined","3073.125","3073.125","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","1","1","1","0","0","1","1","1","3","1","1","1","3","3","1","1","1","0","3","1","1","3","0","3","1","1","1","3","1","3","3","0","undefined","18","248","09/18/19 17:13:20","The main experiment item","yes","1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/Codes/subject-1008.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","3","1","1","space","space","space","NA","2612","28269","39492","20871","63654","2715","2257","2612","NA","2","legacy","1024","1","48000","-16","experiment","1008","even","3144256","3450431","3237909","3615200","3246680","5468","3296717","3172529","3489932","3068688","3494933","3144258","3450434","3618813","3086950","3241659","3439476","3177529","3092002","3073690","3121605","3095731","3005031","5479","3005028","NA","NA","3238909","3084692","3616200","3083692","3086985","NA","New experiment","0","24585","8","yes","1024"
"Sad","undefined","undefined","2999.22222222","2999.22222222","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","2","1","2","0","0","2","1","2","3","2","1","2","4","3","1","2","1","0","3","1","1","3","0","3","2","2","1","3","2","3","3","0","undefined","511","-384","09/18/19 17:13:20","The main experiment item","yes","4","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","3","G:/Socrates/Codes/subject-1008.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","2408","28269","64928","20871","63654","2715","2257","2408","NA","2","legacy","1024","1","48000","-16","experiment","1008","even","3144256","3630409","3237909","3832618","3246680","5468","3296717","3172529","3695348","3068688","3494933","3144258","3630412","3836031","3086950","3241659","3618856","3177529","3092002","3073690","3121605","3095731","3005031","5479","3005028","NA","3700349","3238909","3084692","3833619","3083692","3086985","NA","New experiment","0","26993","9","yes","1024"
"Relaxed","undefined","undefined","2954.8","2954.8","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","3","1","3","0","0","3","1","3","3","3","1","3","5","3","1","3","1","0","3","1","1","3","0","3","3","3","1","3","3","3","3","0","undefined","511","-384","09/18/19 17:13:20","The main experiment item","yes","3","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/Codes/subject-1008.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","2555","28269","45968","20871","63654","2715","2257","2555","NA","2","legacy","1024","1","48000","-16","experiment","1008","even","3144256","3847752","3237909","4092012","3246680","5468","3296717","3172529","3893741","3068688","3494933","3144258","3847755","4095578","3086950","3241659","3836089","3177529","3092002","3073690","3121605","3095731","3005031","5479","3005028","3898745","3700349","3238909","3084692","4093013","3083692","3086985","NA","New experiment","0","29548","10","yes","1024"
