"Emotion","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_practice_instruct_1","correct_space_cont","correct_space_cont2","correct_space_cont_1","count_block_sequence","count_block_sequence_1","count_end_of_movie","count_end_of_movie_1","count_exp_loop","count_experiment","count_fear","count_fixation","count_fixation_1","count_fixation_2","count_happy","count_instruction","count_instruction_1","count_log1","count_log1_1","count_mini_instruction_2","count_mini_instruction_2_2","count_neutral","count_neutral_loop","count_new_sketchpad","count_practice","count_practice_instruct","count_practice_instruct_1","count_practice_loop","count_practice_seq","count_relaxed","count_sad","count_space_cont","count_space_cont2","count_space_cont_1","count_stationA","count_stationB","count_thanks","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","emo_code","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_instruction","response_instruction_1","response_practice_instruct","response_practice_instruct_1","response_space_cont","response_space_cont2","response_space_cont_1","response_thanks","response_time","response_time_instruction","response_time_instruction_1","response_time_practice_instruct","response_time_practice_instruct_1","response_time_space_cont","response_time_space_cont2","response_time_space_cont_1","response_time_thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_block_sequence","time_block_sequence_1","time_end_of_movie","time_end_of_movie_1","time_exp_loop","time_experiment","time_fear","time_fixation","time_fixation_1","time_fixation_2","time_happy","time_instruction","time_instruction_1","time_log1","time_log1_1","time_mini_instruction_2","time_mini_instruction_2_2","time_neutral","time_neutral_loop","time_new_sketchpad","time_practice","time_practice_instruct","time_practice_instruct_1","time_practice_loop","time_practice_seq","time_relaxed","time_sad","time_space_cont","time_space_cont2","time_space_cont_1","time_stationA","time_stationB","time_thanks","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Practice","undefined","undefined","5612","5612","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","0","NA","NA","NA","NA","0","NA","NA","NA","0","0","NA","NA","0","0","0","NA","NA","NA","0","NA","0","0","0","undefined","-508","-384","09/23/19 15:04:43","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","0","G:/Socrates/Codes/subject-1020.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","5612","NA","NA","NA","2476894","NA","5612","NA","NA","2","legacy","1024","1","48000","-16","experiment","1020","even","NA","NA","NA","NA","NA","4775","NA","NA","NA","2482099","NA","NA","NA","NA","2503717","NA","NA","NA","NA","2487101","NA","NA","5199","4783","5195","NA","NA","NA","2498103","NA","2497103","NA","NA","New experiment","0","5612","1","yes","1020"
"Practice","undefined","undefined","4599","4599","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","0","1","NA","NA","1","0","1","NA","NA","NA","1","NA","1","1","0","undefined","-508","-384","09/23/19 15:04:43","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","1","G:/Socrates/Codes/subject-1020.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","3586","NA","NA","NA","23651","NA","3586","NA","NA","2","legacy","1024","1","48000","-16","experiment","1020","even","NA","NA","NA","NA","NA","4775","NA","NA","NA","2532774","NA","NA","NA","NA","2552362","NA","NA","NA","NA","2537775","NA","NA","2509121","4783","2509118","NA","NA","NA","2548776","NA","2547776","2503848","NA","New experiment","0","9198","2","yes","1020"
"Practice","undefined","undefined","4256.33333333","4256.33333333","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","0","2","NA","NA","2","0","2","NA","NA","NA","2","NA","2","2","0","undefined","-508","-384","09/23/19 15:04:43","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","2","G:/Socrates/Codes/subject-1020.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","3571","NA","NA","NA","4220","NA","3571","NA","NA","2","legacy","1024","1","48000","-16","experiment","1020","even","NA","NA","NA","NA","NA","4775","NA","NA","NA","2561882","NA","NA","NA","NA","2581456","NA","NA","NA","NA","2566884","NA","NA","2557660","4783","2557658","NA","NA","NA","2577885","NA","2576885","2552427","NA","New experiment","0","12769","3","yes","1020"
"Practice","undefined","undefined","4034.5","4034.5","black","legacy","legacy","legacy","0","uniform","undefined","undefined","NA","undefined","NA","NA","NA","NA","NA","0","0","NA","NA","NA","3","NA","NA","NA","NA","3","NA","NA","NA","0","3","NA","NA","3","0","3","NA","NA","NA","3","NA","3","3","0","undefined","-510","-384","09/23/19 15:04:43","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/Codes/subject-1020.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","NA","1","NA","space","NA","NA","3369","NA","NA","NA","11338","NA","3369","NA","NA","2","legacy","1024","1","48000","-16","experiment","1020","even","NA","NA","NA","NA","NA","4775","NA","NA","NA","2598070","NA","NA","NA","NA","2617441","NA","NA","NA","NA","2603071","NA","NA","2586729","4783","2586727","NA","NA","NA","2614072","NA","2613072","2581506","NA","New experiment","0","16138","4","yes","1020"
"Practice","undefined","undefined","3920.4","3920.4","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","0","NA","0","NA","0","0","NA","0","NA","3","NA","0","NA","0","3","0","NA","0","0","3","0","0","3","0","3","NA","NA","0","3","NA","3","3","0","undefined","-510","-384","09/23/19 15:04:43","The main experiment item","yes","-1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/Codes/subject-1020.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","NA","NA","1","1","space","space","NA","NA","3464","NA","NA","26418","11338","3464","3369","NA","NA","2","legacy","1024","1","48000","-16","experiment","1020","even","2626226","NA","2668876","NA","NA","4775","NA","2652648","NA","2598070","NA","NA","NA","2673340","2617441","NA","NA","NA","2622490","2603071","2657648","2626228","2586729","4783","2586727","NA","NA","2669876","2614072","NA","2613072","2617473","NA","New experiment","0","19602","5","yes","1020"
"Neutral","undefined","undefined","3830.33333333","3830.33333333","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","NA","1","NA","1","NA","0","0","NA","1","NA","3","NA","1","NA","1","3","1","NA","1","0","3","1","1","3","0","3","NA","NA","1","3","NA","3","3","0","undefined","-510","-384","09/23/19 15:04:43","The main experiment item","yes","0","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/Codes/subject-1020.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","NA","1","1","space","space","NA","NA","3380","35392","NA","26418","11338","3380","3369","NA","NA","2","legacy","1024","1","48000","-16","experiment","1020","even","2681251","NA","2781918","NA","NA","4775","NA","2716649","NA","2598070","NA","2681254","NA","2786298","2617441","2673377","NA","2721649","2622490","2603071","2657648","2626228","2586729","4783","2586727","NA","NA","2782918","2614072","NA","2613072","2617473","NA","New experiment","0","22982","6","yes","1020"
"Relaxed","undefined","undefined","3798.57142857","3798.57142857","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","0","1","0","0","0","0","1","0","3","0","1","0","2","3","1","0","1","0","3","1","1","3","0","3","0","0","1","3","0","3","3","0","undefined","-510","-384","09/23/19 15:04:43","The main experiment item","yes","3","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","0","3","G:/Socrates/Codes/subject-1020.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","3608","35392","35373","26418","11338","3380","3369","3608","NA","2","legacy","1024","1","48000","-16","experiment","1020","even","2681251","2797365","2781918","3030969","2791355","4775","NA","2716649","2832746","2598070","NA","2681254","2797367","3035580","2617441","2786337","NA","2721649","2622490","2603071","2657648","2626228","2586729","4783","2586727","2837746","NA","2782918","2614072","3031970","2613072","2617473","NA","New experiment","0","26590","7","yes","1020"
"Happy","undefined","undefined","3840.5","3840.5","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","1","1","1","0","0","1","1","1","3","1","1","1","3","3","1","1","1","0","3","1","1","3","0","3","1","1","1","3","1","3","3","0","undefined","-510","-384","09/23/19 15:04:43","The main experiment item","yes","1","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","1","3","G:/Socrates/Codes/subject-1020.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","4134","35392","108976","26418","11338","3380","3369","4134","NA","2","legacy","1024","1","48000","-16","experiment","1020","even","2681251","3047510","2781918","3281721","2791355","4775","NA","2716649","3156498","2598070","3161499","2681254","3047513","3286859","2617441","2786337","3035631","2721649","2622490","2603071","2657648","2626228","2586729","4783","2586727","2837746","NA","2782918","2614072","3282722","2613072","2617473","NA","New experiment","0","30724","8","yes","1020"
"Fear","undefined","undefined","3756.55555556","3756.55555556","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","2","1","2","0","0","2","1","2","3","2","1","2","4","3","1","2","1","0","3","1","1","3","0","3","2","2","1","3","2","3","3","0","undefined","-510","-384","09/23/19 15:04:43","The main experiment item","yes","2","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","2","3","G:/Socrates/Codes/subject-1020.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","3085","35392","87094","26418","11338","3380","3369","3085","NA","2","legacy","1024","1","48000","-16","experiment","1020","even","2681251","3298742","2781918","3530032","2791355","4775","3390859","2716649","3385857","2598070","3161499","2681254","3298745","3534122","2617441","2786337","3286923","2721649","2622490","2603071","2657648","2626228","2586729","4783","2586727","2837746","NA","2782918","2614072","3531032","2613072","2617473","NA","New experiment","0","33809","9","yes","1020"
"Sad","undefined","undefined","3724.4","3724.4","black","legacy","legacy","legacy","0","uniform","undefined","undefined","undefined","undefined","undefined","1","3","1","3","0","0","3","1","3","3","3","1","3","5","3","1","3","1","0","3","1","1","3","0","3","3","3","1","3","3","3","3","0","undefined","-510","-384","09/23/19 15:04:43","The main experiment item","yes","4","emo_and_motion_exp.osexp","G:\Socrates\Codes","yes","no","mono","no","18","no","white","no","yes","768","legacy","3","3","G:/Socrates/Codes/subject-1020.csv","legacy","Kafkaesque Koffka","3.2.6","0","space","1","1","1","1","space","space","space","NA","3435","35392","85150","26418","11338","3380","3369","3435","NA","2","legacy","1024","1","48000","-16","experiment","1020","even","2681251","3545682","2781918","3768082","2791355","4775","3390859","2716649","3630854","2598070","3161499","2681254","3545685","3772530","2617441","2786337","3534186","2721649","2622490","2603071","2657648","2626228","2586729","4783","2586727","2837746","3635859","2782918","2614072","3769083","2613072","2617473","NA","New experiment","0","37244","10","yes","1020"
